ICD9_Code,CCS_Category,CCS_Desc,Mapped_Category
'E8261','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8269','2608 ','E Codes: Pedal cyclist- not MVT',other
'E8002','2609 ','E Codes: Pedestrian- not MVT',other
'E8012','2609 ','E Codes: Pedestrian- not MVT',other
'E8022','2609 ','E Codes: Pedestrian- not MVT',other
'E8032','2609 ','E Codes: Pedestrian- not MVT',other
'E8042','2609 ','E Codes: Pedestrian- not MVT',other
'E8052','2609 ','E Codes: Pedestrian- not MVT',other
'E8062','2609 ','E Codes: Pedestrian- not MVT',other
'E8072','2609 ','E Codes: Pedestrian- not MVT',other
'E8207','2609 ','E Codes: Pedestrian- not MVT',other
'E8217','2609 ','E Codes: Pedestrian- not MVT',other
'E8227','2609 ','E Codes: Pedestrian- not MVT',other
'E8237','2609 ','E Codes: Pedestrian- not MVT',other
'E8247','2609 ','E Codes: Pedestrian- not MVT',other
'E8257','2609 ','E Codes: Pedestrian- not MVT',other
'E8260','2609 ','E Codes: Pedestrian- not MVT',other
'E8270','2609 ','E Codes: Pedestrian- not MVT',other
'E8280','2609 ','E Codes: Pedestrian- not MVT',other
'E8290','2609 ','E Codes: Pedestrian- not MVT',other
'E8000','2610 ','e codes: transport- not mvt',other
'E8001','2610 ','e codes: transport- not mvt',other
'E8008','2610 ','e codes: transport- not mvt',other
'E8009','2610 ','e codes: transport- not mvt',other
'E8010','2610 ','e codes: transport- not mvt',other
'E8011','2610 ','e codes: transport- not mvt',other
'E8018','2610 ','e codes: transport- not mvt',other
'E8019','2610 ','e codes: transport- not mvt',other
'E8020','2610 ','e codes: transport- not mvt',other
'E8021','2610 ','e codes: transport- not mvt',other
'E8028','2610 ','e codes: transport- not mvt',other
'E8029','2610 ','e codes: transport- not mvt',other
'E8030','2610 ','e codes: transport- not mvt',other
'E8031','2610 ','e codes: transport- not mvt',other
'E8038','2610 ','e codes: transport- not mvt',other
'E8039','2610 ','e codes: transport- not mvt',other
'E8040','2610 ','e codes: transport- not mvt',other
'E8041','2610 ','e codes: transport- not mvt',other
'E8048','2610 ','e codes: transport- not mvt',other
'E8049','2610 ','e codes: transport- not mvt',other
'E8050','2610 ','e codes: transport- not mvt',other
'E8051','2610 ','e codes: transport- not mvt',other
'E8058','2610 ','e codes: transport- not mvt',other
'E8059','2610 ','e codes: transport- not mvt',other
'E8060','2610 ','e codes: transport- not mvt',other
'E8061','2610 ','e codes: transport- not mvt',other
'E8068','2610 ','e codes: transport- not mvt',other
'E8069','2610 ','e codes: transport- not mvt',other
'E8070','2610 ','e codes: transport- not mvt',other
'E8071','2610 ','e codes: transport- not mvt',other
'E8078','2610 ','e codes: transport- not mvt',other
'E8079','2610 ','e codes: transport- not mvt',other
'E8200','2610 ','e codes: transport- not mvt',other
'E8201','2610 ','e codes: transport- not mvt',other
'E8202','2610 ','e codes: transport- not mvt',other
'E8203','2610 ','e codes: transport- not mvt',other
'E8204','2610 ','e codes: transport- not mvt',other
'E8205','2610 ','e codes: transport- not mvt',other
'E8208','2610 ','e codes: transport- not mvt',other
'E8209','2610 ','e codes: transport- not mvt',other
'E8210','2610 ','e codes: transport- not mvt',other
'E8211','2610 ','e codes: transport- not mvt',other
'E8212','2610 ','e codes: transport- not mvt',other
'E8213','2610 ','e codes: transport- not mvt',other
'E8214','2610 ','e codes: transport- not mvt',other
'E8215','2610 ','e codes: transport- not mvt',other
'E8218','2610 ','e codes: transport- not mvt',other
'E8219','2610 ','e codes: transport- not mvt',other
'E8220','2610 ','e codes: transport- not mvt',other
'E8221','2610 ','e codes: transport- not mvt',other
'E8222','2610 ','e codes: transport- not mvt',other
'E8223','2610 ','e codes: transport- not mvt',other
'E8224','2610 ','e codes: transport- not mvt',other
'E8225','2610 ','e codes: transport- not mvt',other
'E8228','2610 ','e codes: transport- not mvt',other
'E8229','2610 ','e codes: transport- not mvt',other
'E8230','2610 ','e codes: transport- not mvt',other
'E8231','2610 ','e codes: transport- not mvt',other
'E8232','2610 ','e codes: transport- not mvt',other
'E8233','2610 ','e codes: transport- not mvt',other
'E8234','2610 ','e codes: transport- not mvt',other
'E8235','2610 ','e codes: transport- not mvt',other
'E8238','2610 ','e codes: transport- not mvt',other
'E8239','2610 ','e codes: transport- not mvt',other
'E8240','2610 ','e codes: transport- not mvt',other
'E8241','2610 ','e codes: transport- not mvt',other
'E8242','2610 ','e codes: transport- not mvt',other
'E8243','2610 ','e codes: transport- not mvt',other
'E8244','2610 ','e codes: transport- not mvt',other
'E8245','2610 ','e codes: transport- not mvt',other
'E8248','2610 ','e codes: transport- not mvt',other
'E8249','2610 ','e codes: transport- not mvt',other
'E8250','2610 ','e codes: transport- not mvt',other
'E8251','2610 ','e codes: transport- not mvt',other
'E8252','2610 ','e codes: transport- not mvt',other
'E8253','2610 ','e codes: transport- not mvt',other
'E8254','2610 ','e codes: transport- not mvt',other
'E8255','2610 ','e codes: transport- not mvt',other
'E8258','2610 ','e codes: transport- not mvt',other
'E8259','2610 ','e codes: transport- not mvt',other
'E8262','2610 ','e codes: transport- not mvt',other
'E8263','2610 ','e codes: transport- not mvt',other
'E8264','2610 ','e codes: transport- not mvt',other
'E8268','2610 ','e codes: transport- not mvt',other
'E8272','2610 ','e codes: transport- not mvt',other
'E8273','2610 ','e codes: transport- not mvt',other
'E8274','2610 ','e codes: transport- not mvt',other
'E8278','2610 ','e codes: transport- not mvt',other
'E8279','2610 ','e codes: transport- not mvt',other
'E8282','2610 ','e codes: transport- not mvt',other
'E8284','2610 ','e codes: transport- not mvt',other
'E8288','2610 ','e codes: transport- not mvt',other
'E8289','2610 ','e codes: transport- not mvt',other
'E8294','2610 ','e codes: transport- not mvt',other
'E8298','2610 ','e codes: transport- not mvt',other
'E8299','2610 ','e codes: transport- not mvt',other
'E8310','2610 ','e codes: transport- not mvt',other
'E8311','2610 ','e codes: transport- not mvt',other
'E8312','2610 ','e codes: transport- not mvt',other
'E8313','2610 ','e codes: transport- not mvt',other
'E8314','2610 ','e codes: transport- not mvt',other
'E8315','2610 ','e codes: transport- not mvt',other
'E8316','2610 ','e codes: transport- not mvt',other
'E8318','2610 ','e codes: transport- not mvt',other
'E8319','2610 ','e codes: transport- not mvt',other
'E8330','2610 ','e codes: transport- not mvt',other
'E8331','2610 ','e codes: transport- not mvt',other
'E8332','2610 ','e codes: transport- not mvt',other
'E8333','2610 ','e codes: transport- not mvt',other
'E8334','2610 ','e codes: transport- not mvt',other
'E8335','2610 ','e codes: transport- not mvt',other
'E8336','2610 ','e codes: transport- not mvt',other
'E8338','2610 ','e codes: transport- not mvt',other
'E8339','2610 ','e codes: transport- not mvt',other
'E8340','2610 ','e codes: transport- not mvt',other
'E8341','2610 ','e codes: transport- not mvt',other
'E8342','2610 ','e codes: transport- not mvt',other
'E8343','2610 ','e codes: transport- not mvt',other
'E8344','2610 ','e codes: transport- not mvt',other
'E8345','2610 ','e codes: transport- not mvt',other
'E8346','2610 ','e codes: transport- not mvt',other
'E8348','2610 ','e codes: transport- not mvt',other
'E8349','2610 ','e codes: transport- not mvt',other
'E8350','2610 ','e codes: transport- not mvt',other
'E8351','2610 ','e codes: transport- not mvt',other
'E8352','2610 ','e codes: transport- not mvt',other
'E8353','2610 ','e codes: transport- not mvt',other
'E8354','2610 ','e codes: transport- not mvt',other
'E8355','2610 ','e codes: transport- not mvt',other
'E8356','2610 ','e codes: transport- not mvt',other
'E8358','2610 ','e codes: transport- not mvt',other
'E8359','2610 ','e codes: transport- not mvt',other
'E8360','2610 ','e codes: transport- not mvt',other
'E8361','2610 ','e codes: transport- not mvt',other
'E8362','2610 ','e codes: transport- not mvt',other
'E8363','2610 ','e codes: transport- not mvt',other
'E8364','2610 ','e codes: transport- not mvt',other
'E8365','2610 ','e codes: transport- not mvt',other
'E8366','2610 ','e codes: transport- not mvt',other
'E8368','2610 ','e codes: transport- not mvt',other
'E8369','2610 ','e codes: transport- not mvt',other
'E8370','2610 ','e codes: transport- not mvt',other
'E8371','2610 ','e codes: transport- not mvt',other
'E8372','2610 ','e codes: transport- not mvt',other
'E8373','2610 ','e codes: transport- not mvt',other
'E8374','2610 ','e codes: transport- not mvt',other
'E8375','2610 ','e codes: transport- not mvt',other
'E8376','2610 ','e codes: transport- not mvt',other
'E8378','2610 ','e codes: transport- not mvt',other
'E8379','2610 ','e codes: transport- not mvt',other
'E8380','2610 ','e codes: transport- not mvt',other
'E8381','2610 ','e codes: transport- not mvt',other
'E8382','2610 ','e codes: transport- not mvt',other
'E8383','2610 ','e codes: transport- not mvt',other
'E8384','2610 ','e codes: transport- not mvt',other
'E8385','2610 ','e codes: transport- not mvt',other
'E8386','2610 ','e codes: transport- not mvt',other
'E8388','2610 ','e codes: transport- not mvt',other
'E8389','2610 ','e codes: transport- not mvt',other
'E8400','2610 ','e codes: transport- not mvt',other
'E8401','2610 ','e codes: transport- not mvt',other
'E8402','2610 ','e codes: transport- not mvt',other
'E8403','2610 ','e codes: transport- not mvt',other
'E8404','2610 ','e codes: transport- not mvt',other
'E8405','2610 ','e codes: transport- not mvt',other
'E8406','2610 ','e codes: transport- not mvt',other
'E8407','2610 ','e codes: transport- not mvt',other
'E8408','2610 ','e codes: transport- not mvt',other
'E8409','2610 ','e codes: transport- not mvt',other
'E8410','2610 ','e codes: transport- not mvt',other
'E8411','2610 ','e codes: transport- not mvt',other
'E8412','2610 ','e codes: transport- not mvt',other
'E8413','2610 ','e codes: transport- not mvt',other
'E8414','2610 ','e codes: transport- not mvt',other
'E8415','2610 ','e codes: transport- not mvt',other
'E8416','2610 ','e codes: transport- not mvt',other
'E8417','2610 ','e codes: transport- not mvt',other
'E8418','2610 ','e codes: transport- not mvt',other
'E8419','2610 ','e codes: transport- not mvt',other
'E8426','2610 ','e codes: transport- not mvt',other
'E8427','2610 ','e codes: transport- not mvt',other
'E8428','2610 ','e codes: transport- not mvt',other
'E8429','2610 ','e codes: transport- not mvt',other
'E8430','2610 ','e codes: transport- not mvt',other
'E8431','2610 ','e codes: transport- not mvt',other
'E8432','2610 ','e codes: transport- not mvt',other
'E8433','2610 ','e codes: transport- not mvt',other
'E8434','2610 ','e codes: transport- not mvt',other
'E8435','2610 ','e codes: transport- not mvt',other
'E8436','2610 ','e codes: transport- not mvt',other
'E8437','2610 ','e codes: transport- not mvt',other
'E8438','2610 ','e codes: transport- not mvt',other
'E8439','2610 ','e codes: transport- not mvt',other
'E8440','2610 ','e codes: transport- not mvt',other
'E8441','2610 ','e codes: transport- not mvt',other
'E8442','2610 ','e codes: transport- not mvt',other
'E8443','2610 ','e codes: transport- not mvt',other
'E8444','2610 ','e codes: transport- not mvt',other
'E8445','2610 ','e codes: transport- not mvt',other
'E8446','2610 ','e codes: transport- not mvt',other
'E8447','2610 ','e codes: transport- not mvt',other
'E8448','2610 ','e codes: transport- not mvt',other
'E8449','2610 ','e codes: transport- not mvt',other
'E8450','2610 ','e codes: transport- not mvt',other
'E8458','2610 ','e codes: transport- not mvt',other
'E8459','2610 ','e codes: transport- not mvt',other
'E9586','2610 ','e codes: transport- not mvt',other
'E9886','2610 ','e codes: transport- not mvt',other
'E9000','2611 ','E Codes: Natural/environment',other
'E9001','2611 ','E Codes: Natural/environment',other
'E9009','2611 ','E Codes: Natural/environment',other
'E9010','2611 ','E Codes: Natural/environment',other
'E9011','2611 ','E Codes: Natural/environment',other
'E9018','2611 ','E Codes: Natural/environment',other
'E9019','2611 ','E Codes: Natural/environment',other
'E9020','2611 ','E Codes: Natural/environment',other
'E9021','2611 ','E Codes: Natural/environment',other
'E9022','2611 ','E Codes: Natural/environment',other
'E9028','2611 ','E Codes: Natural/environment',other
'E9029','2611 ','E Codes: Natural/environment',other
'E903 ','2611 ','E Codes: Natural/environment',other
'E9040','2611 ','E Codes: Natural/environment',other
'E9041','2611 ','E Codes: Natural/environment',other
'E9042','2611 ','E Codes: Natural/environment',other
'E9043','2611 ','E Codes: Natural/environment',other
'E9049','2611 ','E Codes: Natural/environment',other
'E9050','2611 ','E Codes: Natural/environment',other
'E9051','2611 ','E Codes: Natural/environment',other
'E9052','2611 ','E Codes: Natural/environment',other
'E9053','2611 ','E Codes: Natural/environment',other
'E9054','2611 ','E Codes: Natural/environment',other
'E9055','2611 ','E Codes: Natural/environment',other
'E9056','2611 ','E Codes: Natural/environment',other
'E9057','2611 ','E Codes: Natural/environment',other
'E9058','2611 ','E Codes: Natural/environment',other
'E9059','2611 ','E Codes: Natural/environment',other
'E9060','2611 ','E Codes: Natural/environment',other
'E9061','2611 ','E Codes: Natural/environment',other
'E9062','2611 ','E Codes: Natural/environment',other
'E9063','2611 ','E Codes: Natural/environment',other
'E9064','2611 ','E Codes: Natural/environment',other
'E9065','2611 ','E Codes: Natural/environment',other
'E9068','2611 ','E Codes: Natural/environment',other
'E9069','2611 ','E Codes: Natural/environment',other
'E907 ','2611 ','E Codes: Natural/environment',other
'E908 ','2611 ','E Codes: Natural/environment',other
'E9080','2611 ','E Codes: Natural/environment',other
'E9081','2611 ','E Codes: Natural/environment',other
'E9082','2611 ','E Codes: Natural/environment',other
'E9083','2611 ','E Codes: Natural/environment',other
'E9084','2611 ','E Codes: Natural/environment',other
'E9088','2611 ','E Codes: Natural/environment',other
'E9089','2611 ','E Codes: Natural/environment',other
'E909 ','2611 ','E Codes: Natural/environment',other
'E9090','2611 ','E Codes: Natural/environment',other
'E9091','2611 ','E Codes: Natural/environment',other
'E9092','2611 ','E Codes: Natural/environment',other
'E9093','2611 ','E Codes: Natural/environment',other
'E9094','2611 ','E Codes: Natural/environment',other
'E9098','2611 ','E Codes: Natural/environment',other
'E9099','2611 ','E Codes: Natural/environment',other
'E9280','2611 ','E Codes: Natural/environment',other
'E9281','2611 ','E Codes: Natural/environment',other
'E9282','2611 ','E Codes: Natural/environment',other
'E9583','2611 ','E Codes: Natural/environment',other
'E9883','2611 ','E Codes: Natural/environment',other
'E927 ','2612 ','E Codes: Overexertion',other
'E8500','2613 ','E Codes: Poisoning',other
'E8501','2613 ','E Codes: Poisoning',other
'E8502','2613 ','E Codes: Poisoning',other
'E8503','2613 ','E Codes: Poisoning',other
'E8504','2613 ','E Codes: Poisoning',other
'E8505','2613 ','E Codes: Poisoning',other
'E8506','2613 ','E Codes: Poisoning',other
'E8507','2613 ','E Codes: Poisoning',other
'E8508','2613 ','E Codes: Poisoning',other
'E8509','2613 ','E Codes: Poisoning',other
'E851 ','2613 ','E Codes: Poisoning',other
'E8520','2613 ','E Codes: Poisoning',other
'E8521','2613 ','E Codes: Poisoning',other
'E8522','2613 ','E Codes: Poisoning',other
'E8523','2613 ','E Codes: Poisoning',other
'E8524','2613 ','E Codes: Poisoning',other
'E8525','2613 ','E Codes: Poisoning',other
'E8528','2613 ','E Codes: Poisoning',other
'E8529','2613 ','E Codes: Poisoning',other
'E8530','2613 ','E Codes: Poisoning',other
'E8531','2613 ','E Codes: Poisoning',other
'E8532','2613 ','E Codes: Poisoning',other
'E8538','2613 ','E Codes: Poisoning',other
'E8539','2613 ','E Codes: Poisoning',other
'E8540','2613 ','E Codes: Poisoning',other
'E8541','2613 ','E Codes: Poisoning',other
'E8542','2613 ','E Codes: Poisoning',other
'E8543','2613 ','E Codes: Poisoning',other
'E8548','2613 ','E Codes: Poisoning',other
'E8550','2613 ','E Codes: Poisoning',other
'E8551','2613 ','E Codes: Poisoning',other
'E8552','2613 ','E Codes: Poisoning',other
'E8553','2613 ','E Codes: Poisoning',other
'E8554','2613 ','E Codes: Poisoning',other
'E8555','2613 ','E Codes: Poisoning',other
'E8556','2613 ','E Codes: Poisoning',other
'E8558','2613 ','E Codes: Poisoning',other
'E8559','2613 ','E Codes: Poisoning',other
'E856 ','2613 ','E Codes: Poisoning',other
'E857 ','2613 ','E Codes: Poisoning',other
'E8580','2613 ','E Codes: Poisoning',other
'E8581','2613 ','E Codes: Poisoning',other
'E8582','2613 ','E Codes: Poisoning',other
'E8583','2613 ','E Codes: Poisoning',other
'E8584','2613 ','E Codes: Poisoning',other
